1097,10,26,13-092282,2013-11-22,Leading Edge Aviation,9.3,46.96
1098,12,26,13-092282,2013-11-22,Leading Edge Aviation,24.5,123.72
1099,3,26,13-092282,2013-11-22,Leading Edge Aviation,17.7,89.38
1100,1,26,13-092282,2013-11-22,Leading Edge Aviation,29.4,148.47
1101,14,26,13-092282,2013-11-22,Leading Edge Aviation,16.9,85.34
1102,7,26,13-092282,2013-11-22,Leading Edge Aviation,18,90.9
1103,11,26,13-092282,2013-11-22,Leading Edge Aviation,25.2,127.26
1104,15,26,13-092282,2013-11-22,Leading Edge Aviation,8.7,43.94
1105,6,26,13-092282,2013-11-22,Leading Edge Aviation,23.6,119.18
1106,9,26,13-092282,2013-11-22,Leading Edge Aviation,17.6,88.88
1107,11,26,13-092282,2013-11-22,Leading Edge Aviation,6.6,33.33
1108,3,26,13-092282,2013-11-22,Leading Edge Aviation,19.4,97.97
1109,12,26,13-092282,2013-11-22,Leading Edge Aviation,18,90.9
1110,13,26,13-092282,2013-11-22,Leading Edge Aviation,24.1,121.7
1111,2,26,13-092282,2013-11-22,Leading Edge Aviation,10,43.1
1112,6,26,13-092282,2013-11-22,Leading Edge Aviation,22.5,113.62
1113,6,26,13-092258,2013-11-21,Leading Edge Aviation,18.7,94.44
1114,13,26,13-092258,2013-11-21,Leading Edge Aviation,23.4,118.17
1115,8,26,13-092258,2013-11-21,Leading Edge Aviation,18.5,93.42
1116,6,26,13-092258,2013-11-21,Leading Edge Aviation,16.7,84.34
1117,13,26,13-092258,2013-11-21,Leading Edge Aviation,12.2,61.61
1118,11,26,13-092258,2013-11-21,Leading Edge Aviation,27.3,137.86
1119,8,26,13092190,2013-11-20,Leading Edge Aviation,9.4,48.41
1120,11,26,13092190,2013-11-20,Leading Edge Aviation,17.4,89.61
1121,8,26,13092190,2013-11-20,Leading Edge Aviation,21.9,112.78
1122,11,26,13092190,2013-11-20,Leading Edge Aviation,13.5,68.18
1123,3,26,13092190,2013-11-20,Leading Edge Aviation,16,80.8
1124,15,26,13092190,2013-11-20,Leading Edge Aviation,33.5,169.18
1125,4,26,13092214,2013-11-20,Leading Edge Aviation,24,103.44
1126,2,26,13-092214,2013-11-20,Leading Edge Aviation,35,150.85
1127,10,26,13-092214,2013-11-20,Leading Edge Aviation,22.5,115.88
1128,14,26,13-092214,2013-11-20,Leading Edge Aviation,21.2,132.36
1129,9,26,13-092214,2013-11-20,Leading Edge Aviation,25.7,132.36
1130,10,26,13092142,2013-11-19,Leading Edge Aviation,18.1,93.22
1131,9,26,13092142,2013-11-19,Leading Edge Aviation,17.4,89.61
1132,8,26,13092142,2013-11-19,Leading Edge Aviation,18.8,96.82
1133,7,26,13092142,2013-11-19,Leading Edge Aviation,27.2,140.08
1134,10,26,13092142,2013-11-19,Leading Edge Aviation,20.2,104.03
1135,12,26,13092142,2013-11-19,Leading Edge Aviation,22.7,116.9
1136,3,26,13092142,2013-11-19,Leading Edge Aviation,10.5,54.08
1137,8,26,13092142,2013-11-19,Leading Edge Aviation,17.1,88.06
1138,3,26,13092143,2013-11-19,Leading Edge Aviation,23.3,120
1139,11,26,13092094,2013-11-18,Leading Edge Aviation,14.5,74.68
1140,15,26,3289,2013-02-01,Utah Jet Center,20.8,100.88
1141,10,26,13092094,2013-11-18,Leading Edge Aviation,24.8,127.72
1142,9,26,13092094,2013-11-18,Leading Edge Aviation,13.4,69.01
1143,12,26,13092094,2013-11-18,Leading Edge Aviation,15.6,80.34
1144,4,26,13092094,2013-11-18,Leading Edge Aviation,33,142.23
1145,7,26,13092094,2013-11-18,Leading Edge Aviation,26.5,136.48
1146,13,26,13092094,2013-11-18,Leading Edge Aviation,22.8,117.42
1147,3,26,13092094,2013-11-18,Leading Edge Aviation,26.2,134.93
1148,15,26,13092118,2013-11-18,Leading Edge Aviation,28.5,146.78
1149,10,26,13092118,2013-11-18,Leading Edge Aviation,27.1,139.56
1150,11,26,13092118,2013-11-18,Leading Edge Aviation,19.3,99.4
1151,12,26,13092118,2013-11-18,Leading Edge Aviation,20.2,104.03
1152,14,26,13092118,2013-11-18,Leading Edge Aviation,19,97.85
1153,10,6,1705,2013-11-17,Bryce Canyon Airport,20.6,116.39
1154,10,6,1705,2013-11-17,Bryce Canyon Airport,20.6,116.39
1155,11,26,13-092065,2013-11-17,Leading Edge Aviation,16.3,83.94
1156,10,26,13-092065,2013-11-17,Leading Edge Aviation,14.9,76.74
1157,8,26,13-092065,2013-11-17,Leading Edge Aviation,16.6,85.49
1158,3,26,13-092065,2013-11-17,Leading Edge Aviation,22.4,115.36
1159,11,26,13-092065,2013-11-17,Leading Edge Aviation,16.3,83.94
1160,8,26,13-092065,2013-11-17,Leading Edge Aviation,10.7,55.1
1161,6,26,3289,2013-02-01,Utah Jet Center,31.8,150.41
1162,8,26,13-091943,2013-11-15,Leading Edge Aviation,18,92.7
1163,8,26,13-092016,2013-11-15,Leading Edge Aviation,18,92.7
1164,10,26,3617,2013-11-14,Utah Jet Center,20.7,94.19
1165,12,26,3289,2013-02-01,Utah Jet Center,14.1,66.69
1166,6,26,13-091943,2013-11-14,Leading Edge Aviation,13.7,70.56
1167,11,26,13-091943,2013-11-14,Leading Edge Aviation,15.6,80.34
1168,15,26,13-091943,2013-11-14,Leading Edge Aviation,17,87.55
1169,10,26,13-091943,2013-11-14,Leading Edge Aviation,15,77.25
1170,3,26,13-091943,2013-11-14,Leading Edge Aviation,25.2,129.78
1171,10,26,13-091943,2013-11-14,Leading Edge Aviation,8.3,42.74
1172,14,26,13-091943,2013-11-14,Leading Edge Aviation,28.7,147.8
1173,11,26,13-091943,2013-11-14,Leading Edge Aviation,24.4,125.66
1174,12,26,13-091943,2013-11-14,Leading Edge Aviation,16.2,83.43
1175,9,26,13-091943,2013-11-14,Leading Edge Aviation,17.2,88.58
1176,6,26,13-091943,2013-11-14,Leading Edge Aviation,15,77.25
1177,7,26,13-091943,2013-11-14,Leading Edge Aviation,22.6,116.39
1178,3,26,13-091943,2013-11-14,Leading Edge Aviation,18.8,96.82
1179,15,26,13-091943,2013-11-14,Leading Edge Aviation,22.5,115.88
1180,10,26,3617,2013-11-13,Utah Jet Center,23,104.65
1181,15,26,3617,2013-11-13,Utah Jet Center,24.1,109.66
1182,12,26,3617,2013-11-13,Utah Jet Center,25.6,116.48
1183,11,26,3617,2013-11-13,Utah Jet Center,19.3,87.82
1184,14,26,3617,2013-11-13,Utah Jet Center,23.3,106.02
1185,14,26,13-091855,2013-11-13,Leading Edge Aviation,7.2,37.08
1186,3,26,13-091855,2013-11-13,Leading Edge Aviation,17.9,92.18
1187,9,26,13-091855,2013-11-13,Leading Edge Aviation,28,144.2
1188,3,26,3617,2013-11-12,Utah Jet Center,31.8,144.69
1189,14,26,3617,2013-11-12,Utah Jet Center,27.7,126.04
1190,9,26,3289,2013-02-01,Utah Jet Center,19.4,91.76
1191,9,26,3617,2013-11-12,Utah Jet Center,25.2,114.66
1192,6,26,3617,2013-11-12,Utah Jet Center,19.3,87.82
1193,14,26,3617,2013-11-12,Utah Jet Center,18,81.9
1194,1,26,3289,2013-02-01,Utah Jet Center,21.3,100.75
1195,4,26,13-091772,2013-11-12,Leading Edge Aviation,27,116.37
1196,10,26,13-091772,2013-11-12,Leading Edge Aviation,12.2,62.83
1197,7,26,13-091772,2013-11-12,Leading Edge Aviation,24.6,126.69
1198,12,26,13-091772,2013-11-12,Leading Edge Aviation,23.9,123.08
1199,11,26,13-091772,2013-11-12,Leading Edge Aviation,27.6,142.14
1200,15,26,13-091772,2013-11-12,Leading Edge Aviation,31.5,162.22
1201,15,26,3617,2013-11-11,Utah Jet Center,29.2,132.86
1202,7,26,13-091714,2013-11-11,Leading Edge Aviation,4.4,22.66
1203,12,26,13-091714,2013-11-11,Leading Edge Aviation,24.5,126.18
1204,14,26,13-091714,2013-11-11,Leading Edge Aviation,25.3,130.3
1205,8,26,13-091714,2013-11-11,Leading Edge Aviation,23.9,123.08
1206,9,26,13-091714,2013-11-11,Leading Edge Aviation,26.7,137.5
1207,8,26,13-091714,2013-11-11,Leading Edge Aviation,24.3,125.14
1208,3,26,13-091714,2013-11-11,Leading Edge Aviation,26.9,138.54
1209,7,26,3617,2013-11-10,Utah Jet Center,28.8,131.04
1210,12,26,13-091680,2013-11-10,Leading Edge Aviation,26.2,134.93
1211,14,26,13-091680,2013-11-10,Leading Edge Aviation,27.3,140.6
1212,3,26,13-091680,2013-11-10,Leading Edge Aviation,21.1,108.66
1213,11,26,3289,2013-02-02,Utah Jet Center,20,94.6
1214,14,26,3289,2013-02-02,Utah Jet Center,15.7,76.15
1215,14,26,3617,2013-11-09,Utah Jet Center,8.2,37.31
1216,12,26,3617,2013-11-09,Utah Jet Center,19,86.45
1217,14,26,3617,2013-11-09,Utah Jet Center,18.2,82.81
1218,2,26,13-094592,2013-11-09,Leading Edge Aviation,15,64.65
1219,7,26,13-091592,2013-11-09,Leading Edge Aviation,21.2,109.18
1220,10,26,13-091592,2013-11-09,Leading Edge Aviation,5,25.75
1221,9,26,13-091592,2013-11-09,Leading Edge Aviation,6.7,34.5
1222,15,26,13-091592,2013-11-09,Leading Edge Aviation,13.9,71.58
1223,13,26,13-091592,2013-11-09,Leading Edge Aviation,18,92.7
1224,8,26,13-091592,2013-11-09,Leading Edge Aviation,15,77.25
1225,7,26,13-091592,2013-11-09,Leading Edge Aviation,16.2,83.43
1226,7,26,3617,2013-11-08,Utah Jet Center,21.6,98.28
1227,6,26,3289,2013-02-02,Utah Jet Center,17.3,81.83
1228,10,26,13-091487,2013-11-08,Leading Edge Aviation,16.6,85.49
1229,9,26,13-091487,2013-11-08,Leading Edge Aviation,19.3,99.4
1230,12,26,13-091487,2013-11-08,Leading Edge Aviation,20.8,107.12
1231,3,26,13-091487,2013-11-08,Leading Edge Aviation,17.4,89.61
1232,14,26,13-091487,2013-11-08,Leading Edge Aviation,14.5,74.68
1233,15,26,13-091487,2013-11-08,Leading Edge Aviation,29.8,153.47
1234,4,26,13-091487,2013-11-08,Leading Edge Aviation,30,129.3
1235,7,26,13-091487,2013-11-08,Leading Edge Aviation,22,113.3
1236,9,26,13-091487,2013-11-08,Leading Edge Aviation,20.1,103.52
1237,10,26,13-091487,2013-11-08,Leading Edge Aviation,21,108.15
1238,12,26,13-091487,2013-11-08,Leading Edge Aviation,10.3,53.04
1239,3,26,13-091487,2013-11-08,Leading Edge Aviation,17.5,90.12
1240,6,26,13-091487,2013-11-08,Leading Edge Aviation,14.5,74.68
1241,14,26,13-091487,2013-11-08,Leading Edge Aviation,14.6,75.19
1242,12,26,13-091592,2013-11-08,Leading Edge Aviation,24,123.6
1243,3,26,3617,2013-11-07,Utah Jet Center,15.4,70.07
1244,10,26,3617,2013-11-07,Utah Jet Center,26,118.3
1245,4,26,13091448,2013-11-07,Leading Edge Aviation,26,112.06
1246,3,26,13091476,2013-11-07,Leading Edge Aviation,35.2,181.28
1247,12,26,13091476,2013-11-07,Leading Edge Aviation,13.5,69.52
1248,9,26,13091476,2013-11-07,Leading Edge Aviation,23.1,118.96
1249,12,26,3617,2013-11-07,Utah Jet Center,24.5,111.48
1250,7,41,PVU-012628,2013-11-07,TAC AIR- Provo,20.4,125.26
1251,8,26,3289,2013-02-02,Utah Jet Center,24.7,116.83
1252,14,26,3617,2013-11-06,Utah Jet Center,20.3,92.37
1253,14,26,3617,2013-11-06,Utah Jet Center,25.8,117.39
1254,3,26,13091399,2013-11-06,Leading Edge Aviation,32.6,167.89
1255,14,26,13091399,2013-11-06,Leading Edge Aviation,16.8,86.52
1256,7,26,13091399,2013-11-06,Leading Edge Aviation,23,118.45
1257,8,26,13091399,2013-11-06,Leading Edge Aviation,18.4,94.76
1258,9,26,13091399,2013-11-06,Leading Edge Aviation,17.9,92.18
1259,12,26,13091399,2013-11-06,Leading Edge Aviation,17.3,89.1
1260,10,26,13091399,2013-11-06,Leading Edge Aviation,27,139.05
1261,8,26,3617,2013-11-06,Utah Jet Center,29.8,135.59
1262,9,26,3617,2013-11-06,Utah Jet Center,24.5,111.48
1263,8,26,3617,2013-11-05,Utah Jet Center,27.4,124.67
1264,7,26,3617,2013-11-05,Utah Jet Center,24.1,109.66
1265,9,26,3617,2013-11-05,Utah Jet Center,8.1,36.86
1266,10,26,3617,2013-11-05,Utah Jet Center,27.4,124.67
1267,14,26,3617,2013-11-05,Utah Jet Center,21.9,99.65
1268,4,26,13091316,2013-11-05,Leading Edge Aviation,32,137.92
1269,3,26,13-091208,2013-11-04,Leading Edge Aviation,16.1,84.36
1270,3,26,13-091208,2013-11-04,Leading Edge Aviation,14.4,75.46
1271,7,26,3617,2013-11-04,Utah Jet Center,24.3,110.57
1272,9,26,3617,2013-11-04,Utah Jet Center,24.2,110.11
1273,2,26,13-091205,2013-11-03,Leading Edge Aviation,30,129.3
1274,9,26,3617,2013-11-03,Utah Jet Center,25.9,117.85
1275,3,26,13-091150,2013-11-02,Leading Edge Aviation,27.5,144.1
1276,11,26,13-091150,2013-11-02,Leading Edge Aviation,22.3,116.85
1277,3,26,13-091150,2013-11-02,Leading Edge Aviation,21.6,113.18
1278,7,26,3617,2013-11-02,Utah Jet Center,20.3,92.37
1279,14,26,3617,2013-11-02,Utah Jet Center,18.4,83.72
1280,14,50,1378,2013-11-02,AVFuel Location Wendover Airport,14.4,85.68
1281,7,50,1379,2013-11-02,AVFuel Location Wendover Airport,10,59.5
1282,14,45,SLC-032896,2013-02-02,TAC Air,13.6,79.41
1283,10,7,1378,2013-11-02,Sphere One Aviation,17.6,103.66
1284,7,26,13-091071,2013-11-01,Leading Edge Aviation,20.7,108.47
1285,10,26,13-091071,2013-11-01,Leading Edge Aviation,19.1,100.08
1286,4,26,13-091071,2013-11-01,Leading Edge Aviation,27,116.37
1287,7,26,13-091071,2013-11-01,Leading Edge Aviation,8,41.92
1288,9,26,13-091071,2013-11-01,Leading Edge Aviation,13.5,70.74
1289,10,26,13-091071,2013-11-01,Leading Edge Aviation,6.5,34.06
1290,11,26,13-091071,2013-11-01,Leading Edge Aviation,23.6,123.66
1291,8,26,13-091071,2013-11-01,Leading Edge Aviation,16.3,85.41
1292,3,26,13-091071,2013-11-01,Leading Edge Aviation,28.3,148.29
1293,13,24,13-091071,2013-11-01,Leading Edge Aviation,10.4,54.5
1294,12,26,13-091071,2013-11-01,Leading Edge Aviation,29.5,154.58
1295,9,26,13-091071,2013-11-01,Leading Edge Aviation,14,73.36
1296,8,26,13-091071,2013-11-01,Leading Edge Aviation,15.6,81.74
1297,7,26,13-091071,2013-11-01,Leading Edge Aviation,20.8,108.99
1298,11,26,13-091071,2013-11-01,Leading Edge Aviation,18.3,95.89
1299,5,26,3289,2013-02-02,Utah Jet Center,21.7,102.64
1300,10,26,3617,2013-11-01,Utah Jet Center,4.1,18.66
1301,7,26,3613,2013-10-31,Utah Jet Center,25.8,125.39
1302,3,26,3613,2013-10-31,Utah Jet Center,24.7,120.04
1303,10,26,3613,2013-10-31,Utah Jet Center,25.6,124.42
1304,7,26,3613,2013-10-31,Utah Jet Center,12.8,62.21
1305,11,26,13-091043,2013-10-31,Leading Edge Aviation,25.3,132.57
1306,7,26,13-091043,2013-10-31,Leading Edge Aviation,14.2,74.41
1307,9,26,13-091043,2013-10-31,Leading Edge Aviation,19.8,103.75
1308,8,26,13-091043,2013-10-31,Leading Edge Aviation,25.6,134.14
1309,3,26,13-091043,2013-10-31,Leading Edge Aviation,18.2,95.37
1310,7,26,3613,2013-10-30,Utah Jet Center,27.2,132.19
1311,8,26,3613,2013-10-30,Utah Jet Center,6,29.16
1312,11,26,3613,2013-10-30,Utah Jet Center,27.3,132.68
1313,10,26,13-091001,2013-10-30,Leading Edge Aviation,24.6,128.9
1314,2,47,1552,2013-10-29,Above View Jet Center,23,136.62
1315,7,26,3613,2013-10-29,Utah Jet Center,18.2,88.45
1316,15,26,3613,2013-10-29,Utah Jet Center,18.9,91.85
1317,12,26,13-090927,2013-10-29,Leading Edge Aviation,21.3,111.61
1318,8,26,13-090927,2013-10-29,Leading Edge Aviation,16.9,88.56
1319,3,26,13-090927,2013-10-29,Leading Edge Aviation,16.1,84.36
1320,11,26,13-090927,2013-10-29,Leading Edge Aviation,15.8,82.79
1321,6,26,13-090927,2013-10-29,Leading Edge Aviation,28.4,148.82
1322,4,26,13-090787,2013-10-27,Leading Edge Aviation,28,120.68
1323,1,26,3289,2013-02-02,Utah Jet Center,21.4,101.22
1324,5,26,3289,2013-02-04,Utah Jet Center,21.2,102.82
1325,8,47,3580,2013-10-27,Above View LLC,14.5,91.21
1326,3,26,3613,2013-10-27,Utah Jet Center,5.9,28.67
1327,6,26,13-090787,2013-10-27,Leading Edge Aviation,17,89.08
1328,8,26,13-090787,2013-10-27,Leading Edge Aviation,19.3,101.13
1329,4,26,13-090787,2013-10-27,Leading Edge Aviation,28,120.68
1330,7,26,13-090725,2013-10-26,Leading Edge Aviation,19.5,102.18
1331,11,26,13-090725,2013-10-26,Leading Edge Aviation,14.2,74.41
1332,15,26,13-090725,2013-10-26,Leading Edge Aviation,15.7,82.27
1333,7,26,090725,2013-10-26,Leading Edge Aviation,21.2,111.09
1334,14,26,13-090725,2013-10-26,Leading Edge Aviation,24.3,127.33
1335,6,26,13-090787,2013-10-26,Leading Edge Aviation,17,89.08
1336,8,26,13-090787,2013-10-26,Leading Edge Aviation,19.3,101.13
1337,1,26,3289,2013-02-04,Utah Jet Center,22.7,110.1
1338,8,26,3289,2013-02-04,Utah Jet Center,15.8,74.73
1339,14,26,3289,2013-02-04,Utah Jet Center,21.9,103.59
1340,6,26,3289,2013-02-04,Utah Jet Center,23,108.79
1341,8,47,1684,2013-10-26,Above View Jet Center,21.3,133.98
1342,12,26,3289,2013-02-05,Utah Jet Center,22.5,106.43
1343,11,26,3613,2013-10-26,Utah Jet Center,27.5,133.65
1344,6,26,3613,2013-10-26,Utah Jet Center,21.6,104.98
1345,7,26,3613,2013-10-26,Utah Jet Center,18.7,90.88
1346,14,26,3613,2013-10-26,Utah Jet Center,10.9,52.97
1347,15,26,3613,2013-10-26,Utah Jet Center,27.7,134.62
1348,13,26,3613,2013-10-26,Utah Jet Center,20.4,99.14
1349,7,26,13-090725,2013-10-26,Leading Edge Aviation,19.5,102.18
1350,11,26,13-090725,2013-10-26,Leading Edge Aviation,14.2,74.41
1351,15,26,13-090725,2013-10-26,Leading Edge Aviation,15.7,82.27
1352,7,26,13-090725,2013-10-26,Leading Edge Aviation,21.2,111.09
1353,14,26,13-090725,2013-10-26,Leading Edge Aviation,24.3,127.33
1354,8,26,3613,2013-10-25,Utah Jet Center,26.7,129.76
1355,11,26,3613,2013-10-25,Utah Jet Center,29.1,141.43
1356,15,26,3613,2013-10-25,Utah Jet Center,22.8,110.81
1357,3,26,3289,2013-02-05,Utah Jet Center,23.1,109.26
1358,3,26,13-090636,2013-10-25,Leading Edge Aviation,21.2,111.09
1359,14,26,13-090636,2013-10-25,Leading Edge Aviation,20.2,105.85
1360,6,26,13-090636,2013-10-25,Leading Edge Aviation,29.9,156.68
1361,13,26,090636,2013-10-25,Leading Edge Aviation,24.7,129.43
1362,8,26,13-090636,2013-10-25,Leading Edge Aviation,18.6,97.46
1363,3,26,13-090636,2013-10-25,Leading Edge Aviation,12.2,63.93
1364,14,26,3613,2013-10-25,Utah Jet Center,19.1,92.83
1365,16,26,3613,2013-10-25,Utah Jet Center,7.3,35.48
1366,11,26,3613,2013-10-25,Utah Jet Center,22.8,110.81
1367,3,26,3613,2013-10-25,Utah Jet Center,14.7,71.44
1368,7,26,3613,2013-10-25,Utah Jet Center,29.6,143.86
1369,12,26,3613,2013-10-25,Utah Jet Center,17.9,86.99
1370,1,26,3289,2013-02-05,Utah Jet Center,18.8,91.18
1371,6,26,3289,2013-02-05,Utah Jet Center,14,67.9
1372,8,26,3289,2013-02-05,Utah Jet Center,17.1,82.94
1373,15,26,3289,2013-02-05,Utah Jet Center,26.3,127.56
1374,3,26,13-090636,2013-10-25,Leading Edge Aviation,21.2,111.09
1375,14,26,13-090636,2013-10-25,Leading Edge Aviation,20.2,105.85
1376,6,26,13-090636,2013-10-25,Leading Edge Aviation,29.9,156.68
1377,13,26,13-090636,2013-10-25,Leading Edge Aviation,24.7,129.43
1378,8,26,13-090636,2013-10-25,Leading Edge Aviation,18.6,97.46
1379,3,26,13-090636,2013-10-25,Leading Edge Aviation,12.2,63.93
1380,15,26,3613,2013-10-24,Utah Jet Center,22.6,109.84
1381,11,26,3613,2013-10-24,Utah Jet Center,16,77.76
1382,6,26,3613,2013-10-24,Utah Jet Center,27.4,133.16
1383,15,26,3613,2013-10-24,Utah Jet Center,24.6,119.56
1384,3,26,3613,2013-10-24,Utah Jet Center,14.5,70.47
1385,14,26,3613,2013-10-24,Utah Jet Center,19.5,94.77
1386,2,26,13090623,2013-10-24,Leading Edge Aviation,31,133.61
1387,8,26,13090623,2013-10-24,Leading Edge Aviation,28.4,148.82
1388,13,26,13090623,2013-10-24,Leading Edge Aviation,12.4,64.98
1389,7,26,13090623,2013-10-24,Leading Edge Aviation,22.6,118.42
1390,14,26,3613,2013-10-23,Utah Jet Center,24.8,120.53
1391,6,26,3613,2013-10-23,Utah Jet Center,15.8,76.79
1392,9,26,3613,2013-10-23,Utah Jet Center,29.4,142.88
1393,15,26,3613,2013-10-23,Utah Jet Center,18.1,87.97
1394,6,26,3613,2013-10-23,Utah Jet Center,28.6,139
1395,2,26,13090513,2013-10-23,Leading Edge Aviation,25,107.75
1396,11,26,13090513,2013-10-23,Leading Edge Aviation,27.2,142.53
1397,3,26,13090513,2013-10-23,Leading Edge Aviation,28,146.72
1398,8,36,100058,2013-10-23,Ogden Mountain Valley,34,210.8
1399,14,26,3613,2013-10-22,Utah Jet Center,25.8,125.39
1400,6,26,3613,2013-10-22,Utah Jet Center,11.4,55.4
1401,8,26,3613,2013-10-22,Utah Jet Center,18.6,90.4
1402,8,26,3613,2013-10-22,Utah Jet Center,18.2,88.45
1403,12,26,3613,2013-10-22,Utah Jet Center,21.9,106.43
1404,11,26,3613,2013-10-22,Utah Jet Center,20.9,101.57
1405,3,26,3613,2013-10-22,Utah Jet Center,21.2,103.03
1406,10,26,13090489,2013-10-22,Leading Edge Aviation,28.9,151.44
1407,11,26,13090489,2013-10-22,Leading Edge Aviation,16.8,88.03
1408,7,26,3289,2013-02-05,Utah Jet Center,25,118.25
1409,3,26,13090489,2013-10-22,Leading Edge Aviation,15.8,82.79
1410,4,26,13090489,2013-10-22,Leading Edge Aviation,25,107.75
1411,11,26,3613,2013-10-21,Utah Jet Center,25.1,121.99
1412,11,26,3613,2013-10-21,Utah Jet Center,25.5,123.93
1413,6,26,3613,2013-10-21,Utah Jet Center,18.6,90.4
1414,15,26,3613,2013-10-21,Utah Jet Center,22.5,109.35
1415,8,26,3613,2013-10-21,Utah Jet Center,18.3,88.94
1416,15,26,3613,2013-10-21,Utah Jet Center,21,102.06
1417,12,26,3613,2013-10-21,Utah Jet Center,28,136.08
1418,6,26,3613,2013-10-21,Utah Jet Center,27,131.22
1419,15,26,13-090346,2013-10-20,Leading Edge Aviation,13.7,71.79
1420,9,26,13-090020,2013-10-19,Leading Edge Aviation,12.9,67.6
1421,15,26,3613,2013-10-19,Utah Jet Center,26.5,128.79
1422,11,26,3613,2013-10-19,Utah Jet Center,25,121.5
1423,6,26,3289,2013-02-05,Utah Jet Center,19.2,90.82
1424,9,26,3289,2013-02-05,Utah Jet Center,26.1,123.45
1425,2,26,3289,2013-02-06,Utah Jet Center,33,140.25
1426,12,26,13-090261,2013-10-19,Leading Edge Aviation,12,62.88
1427,12,26,13-090261,2013-10-19,Leading Edge Aviation,22.1,115.8
1428,16,26,13-090261,2013-10-19,Leading Edge Aviation,10.5,55.02
1429,7,26,13-090261,2013-10-19,Leading Edge Aviation,18.8,98.51
1430,13,26,3613,2013-10-18,Utah Jet Center,27.3,132.68
1431,6,26,3613,2013-10-18,Utah Jet Center,23.9,116.15
1432,14,26,3613,2013-10-18,Utah Jet Center,22.9,111.29
1433,6,26,3289,2013-02-06,Utah Jet Center,13.9,67.42
1434,6,26,3289,2013-02-06,Utah Jet Center,17.8,86.33
